word	token	X	Y
airgead_Vai2	2	2.563852e+02	2.956008e+02
airgead_Vai2	2	2.615774e+02	2.897664e+02
airgead_Vai2	2	2.668346e+02	2.819330e+02
airgead_Vai2	2	2.720918e+02	2.740997e+02
airgead_Vai2	2	2.782511e+02	2.692972e+02
airgead_Vai2	2	2.854098e+02	2.645272e+02
airgead_Vai2	2	2.935030e+02	2.617886e+02
airgead_Vai2	2	3.006293e+02	2.580181e+02
airgead_Vai2	2	3.087225e+02	2.552796e+02
airgead_Vai2	2	3.168482e+02	2.515415e+02
airgead_Vai2	2	3.249739e+02	2.478035e+02
airgead_Vai2	2	3.331321e+02	2.430660e+02
airgead_Vai2	2	3.422897e+02	2.383609e+02
airgead_Vai2	2	3.524144e+02	2.346879e+02
airgead_Vai2	2	3.614421e+02	2.339807e+02
airgead_Vai2	2	3.714693e+02	2.333061e+02
airgead_Vai2	2	3.804646e+02	2.335984e+02
airgead_Vai2	2	3.914588e+02	2.339557e+02
airgead_Vai2	2	4.014535e+02	2.342805e+02
airgead_Vai2	2	4.114482e+02	2.346053e+02
airgead_Vai2	2	4.234419e+02	2.349951e+02
airgead_Vai2	2	4.344036e+02	2.363519e+02
airgead_Vai2	2	4.443009e+02	2.396751e+02
airgead_Vai2	2	4.531012e+02	2.459643e+02
airgead_Vai2	2	4.619016e+02	2.522534e+02
airgead_Vai2	2	4.696375e+02	2.605091e+02
airgead_Vai2	2	4.763740e+02	2.687322e+02
airgead_Vai2	2	4.820785e+02	2.779224e+02
airgead_Vai2	2	4.858165e+02	2.860481e+02
airgead_ai1	3	2.449217e+02	2.931770e+02
airgead_ai1	3	2.518760e+02	2.871241e+02
airgead_ai1	3	2.588302e+02	2.810711e+02
airgead_ai1	3	2.657845e+02	2.750182e+02
airgead_ai1	3	2.727388e+02	2.689652e+02
airgead_ai1	3	2.796930e+02	2.629123e+02
airgead_ai1	3	2.886700e+02	2.598440e+02
airgead_ai1	3	2.976470e+02	2.567758e+02
airgead_ai1	3	3.056164e+02	2.527152e+02
airgead_ai1	3	3.135858e+02	2.486546e+02
airgead_ai1	3	3.225628e+02	2.455864e+02
airgead_ai1	3	3.305322e+02	2.415258e+02
airgead_ai1	3	3.394940e+02	2.364576e+02
airgead_ai1	3	3.484633e+02	2.323894e+02
airgead_ai1	3	3.584327e+02	2.283137e+02
airgead_ai1	3	3.674173e+02	2.262454e+02
airgead_ai1	3	3.783942e+02	2.231620e+02
airgead_ai1	3	3.883939e+02	2.230861e+02
airgead_ai1	3	3.973936e+02	2.230178e+02
airgead_ai1	3	4.083705e+02	2.199344e+02
airgead_ai1	3	4.203550e+02	2.178434e+02
airgead_ai1	3	4.313623e+02	2.187599e+02
airgead_ai1	3	4.413848e+02	2.216839e+02
airgead_ai1	3	4.523996e+02	2.236003e+02
airgead_ai1	3	4.624297e+02	2.275243e+02
airgead_ai1	3	4.734521e+02	2.304408e+02
airgead_ai1	3	4.814975e+02	2.363799e+02
airgead_ai1	3	4.905655e+02	2.453113e+02
airgead_ai1	3	4.976260e+02	2.532579e+02
airgead_ai1	3	5.026942e+02	2.622197e+02
airgead_ai1	3	5.067776e+02	2.731891e+02
airgead_ai1	3	5.108685e+02	2.851584e+02
airgead_Vai2	3	2.429066e+02	2.911923e+02
airgead_Vai2	3	2.498684e+02	2.861393e+02
airgead_Vai2	3	2.578227e+02	2.800787e+02
airgead_Vai2	3	2.657921e+02	2.760181e+02
airgead_Vai2	3	2.737463e+02	2.699576e+02
airgead_Vai2	3	2.796930e+02	2.629123e+02
airgead_Vai2	3	2.866397e+02	2.558593e+02
airgead_Vai2	3	2.925788e+02	2.478140e+02
airgead_Vai2	3	3.005254e+02	2.407535e+02
airgead_Vai2	3	3.094948e+02	2.366853e+02
airgead_Vai2	3	3.184566e+02	2.316172e+02
airgead_Vai2	3	3.274260e+02	2.275490e+02
airgead_Vai2	3	3.363954e+02	2.234808e+02
airgead_Vai2	3	3.473799e+02	2.213973e+02
airgead_Vai2	3	3.573568e+02	2.183215e+02
airgead_Vai2	3	3.673489e+02	2.172457e+02
airgead_Vai2	3	3.773335e+02	2.151698e+02
airgead_Vai2	3	3.883256e+02	2.140864e+02
airgead_Vai2	3	3.993177e+02	2.130029e+02
airgead_Vai2	3	4.103098e+02	2.119195e+02
airgead_Vai2	3	4.213094e+02	2.118360e+02
airgead_Vai2	3	4.323243e+02	2.137524e+02
airgead_Vai2	3	4.423620e+02	2.186764e+02
airgead_Vai2	3	4.523844e+02	2.216004e+02
airgead_Vai2	3	4.624297e+02	2.275243e+02
airgead_Vai2	3	4.714750e+02	2.334559e+02
airgead_Vai2	3	4.795279e+02	2.403949e+02
airgead_Vai2	3	4.875959e+02	2.493340e+02
airgead_Vai2	3	4.936641e+02	2.582882e+02
airgead_Vai2	3	4.997246e+02	2.662424e+02
airgead_Vai2	3	5.058003e+02	2.761966e+02
airgead_Vai2	3	5.108685e+02	2.851584e+02
