1	76.04	89.77
2	78.19	87.82
3	80.38	85.91
4	82.54	83.96
5	84.51	81.84
6	86.45	79.67
7	88.55	77.67
8	90.68	75.69
9	93.60	73.15
10	95.91	71.39
11	98.21	69.61
12	100.64	68.03
13	103.18	66.62
14	105.78	65.32
15	108.52	64.38
16	111.33	63.66
17	115.12	62.84
18	117.98	62.31
19	120.85	61.87
20	123.74	61.69
21	126.63	61.89
22	129.43	62.63
23	132.13	63.69
24	134.66	65.12
25	137.77	67.42
26	139.89	69.41
27	142.06	71.34
28	144.36	73.10
29	146.76	74.74
30	149.18	76.35
31	151.63	77.92
32	154.03	79.56
