1	76.77	90.20
2	78.67	87.94
3	80.62	85.71
4	82.50	83.43
5	84.25	81.05
6	86.21	78.84
7	88.34	76.80
8	90.52	74.80
9	93.36	72.07
10	95.45	69.98
11	97.72	68.09
12	100.10	66.34
13	102.66	64.88
14	105.33	63.61
15	108.06	62.48
16	110.84	61.49
17	114.69	60.63
18	117.60	60.16
19	120.55	60.02
20	123.49	60.21
21	126.35	60.94
22	129.11	61.99
23	131.72	63.35
24	134.18	65.00
25	137.34	67.35
26	139.69	69.14
27	142.13	70.81
28	144.67	72.32
29	146.96	74.18
30	149.20	76.10
31	151.66	77.74
32	154.26	79.15
