1	76.64	90.21
2	78.49	87.98
3	80.39	85.79
4	82.26	83.58
5	84.25	81.47
6	86.17	79.31
7	88.27	77.31
8	90.39	75.34
9	93.32	72.83
10	95.63	71.08
11	98.05	69.50
12	100.55	68.03
13	103.08	66.62
14	105.67	65.33
15	108.33	64.18
16	111.11	63.39
17	114.89	62.63
18	117.78	62.41
19	120.67	62.27
20	123.56	62.40
21	126.42	62.83
22	129.21	63.61
23	131.88	64.72
24	134.44	66.07
25	137.79	67.99
26	140.14	69.68
27	142.35	71.55
28	144.45	73.54
29	146.62	75.46
30	149.01	77.10
31	151.61	78.37
32	154.18	79.69
